,index,questionID,originalQuestionID,answerKey,examName,question,stem,A,B,C,D,full_question,full_question_test,res_finetuned
431,431,ACTAAP_2012_7_14,14,A,ACTAAP,Which layer of the atmosphere contains about 75% of the gasses and almost all of the water vapor? (A) troposphere (B) stratosphere (C) mesosphere (D) thermosphere,Which layer of the atmosphere contains about 75% of the gasses and almost all of the water vapor? , troposphere , stratosphere , mesosphere , thermosphere,,"### Which layer of the atmosphere contains about 75% of the gasses and almost all of the water vapor?  (A)  troposphere  (B)  stratosphere  (C)  mesosphere  (D)  thermosphere 
 ### ","

 ### (D)  thermosphere 

 ### (D)  thermosphere 

 ### (D)  thermosphere 

 ### ("
432,432,VASoL_2008_5_40,40,A,Virginia Standards of Learning - Science,A wild turkey's forest community includes (A) insects (B) rainfall (C) soil (D) wind,A wild turkey's forest community includes , insects , rainfall , soil , wind,,"### A wild turkey's forest community includes  (A)  insects  (B)  rainfall  (C)  soil  (D)  wind 
 ### "," (B)  rainfall 

 ### (B)  rainfall 

 ### (B)  rainfall 

 ### (B)  rainfall 

 ### (B)  rainfall 

 ### (B)"
433,433,NYSEDREGENTS_2012_4_21,21,C,NYSEDREGENTS,"Which three things do animals need from their environment in order to survive? (A) soil, water, and food (B) soil, light, and water (C) air, food, and water (D) air, water, and light",Which three things do animals need from their environment in order to survive? ," soil, water, and food "," soil, light, and water "," air, food, and water "," air, water, and light",,"### Which three things do animals need from their environment in order to survive?  (A)  soil, water, and food  (B)  soil, light, and water  (C)  air, food, and water  (D)  air, water, and light 
 ### ","


































"
434,434,NYSEDREGENTS_2015_4_10,10,C,NYSEDREGENTS,"A student pours water into a cup and places the cup in a freezer. After many hours, the water will change from (A) solid to gas (B) solid to liquid (C) liquid to solid (D) liquid to gas","A student pours water into a cup and places the cup in a freezer. After many hours, the water will change from ", solid to gas , solid to liquid , liquid to solid , liquid to gas,,"### A student pours water into a cup and places the cup in a freezer. After many hours, the water will change from  (A)  solid to gas  (B)  solid to liquid  (C)  liquid to solid  (D)  liquid to gas 
 ### ","
 ### (D)  liquid to gas 
 ### (D)  liquid to gas 


 ### (D)  liquid to gas 



"
435,435,Mercury_416539,416539,A,Mercury,The empty spaces in a material are called pores. Porosity is the amount of empty space within a material. Permeability describes how well the pores in a material are connected. Which of these materials would make the most effective aquifer? (A) a material that has high porosity and high permeability (B) a material that has high porosity and low permeability (C) a material that has low porosity and high permeability (D) a material that has low porosity and low permeability,The empty spaces in a material are called pores. Porosity is the amount of empty space within a material. Permeability describes how well the pores in a material are connected. Which of these materials would make the most effective aquifer? , a material that has high porosity and high permeability , a material that has high porosity and low permeability , a material that has low porosity and high permeability , a material that has low porosity and low permeability,,"### The empty spaces in a material are called pores. Porosity is the amount of empty space within a material. Permeability describes how well the pores in a material are connected. Which of these materials would make the most effective aquifer?  (A)  a material that has high porosity and high permeability  (B)  a material that has high porosity and low permeability  (C)  a material that has low porosity and high permeability  (D)  a material that has low porosity and low permeability 
 ### ", (
436,436,Mercury_7239698,7239698,C,Mercury,"Research has shown that specialization of stem cells into specific cell types results, in part, from cell shape. What provides a specialized cell with its shape? (A) number of mitochondria (B) presence of a nucleus (C) structure of the cytoskeleton (D) salt concentration of cytoplasm","Research has shown that specialization of stem cells into specific cell types results, in part, from cell shape. What provides a specialized cell with its shape? ", number of mitochondria , presence of a nucleus , structure of the cytoskeleton , salt concentration of cytoplasm,,"### Research has shown that specialization of stem cells into specific cell types results, in part, from cell shape. What provides a specialized cell with its shape?  (A)  number of mitochondria  (B)  presence of a nucleus  (C)  structure of the cytoskeleton  (D)  salt concentration of cytoplasm 
 ### ","4. structure of the cytoskeleton 

 ### 4"
437,437,Mercury_7015680,7015680,C,Mercury,What are the characteristics of maritime polar air masses? (A) cool and dry (B) warm and dry (C) cool and humid (D) warm and humid,What are the characteristics of maritime polar air masses? , cool and dry , warm and dry , cool and humid , warm and humid,,"### What are the characteristics of maritime polar air masses?  (A)  cool and dry  (B)  warm and dry  (C)  cool and humid  (D)  warm and humid 
 ### ","4. warm and humid 

 ### 4. warm and humid 

 ### 4. warm and humid 

 ### 4. warm and humid 

 ### 4. warm and hum"
438,438,Mercury_7080465,7080465,A,Mercury,Which is a fact rather than an opinion about earthquakes? (A) Earthquakes occur along fault lines. (B) Earthquakes are worse than hurricanes. (C) Earthquakes are bad for all local businesses. (D) Earthquakes always cause major damage to homes.,Which is a fact rather than an opinion about earthquakes? , Earthquakes occur along fault lines. , Earthquakes are worse than hurricanes. , Earthquakes are bad for all local businesses. , Earthquakes always cause major damage to homes.,,"### Which is a fact rather than an opinion about earthquakes?  (A)  Earthquakes occur along fault lines.  (B)  Earthquakes are worse than hurricanes.  (C)  Earthquakes are bad for all local businesses.  (D)  Earthquakes always cause major damage to homes. 
 ### ","4. Earthquakes are bad for all local businesses. 

 ### 4. Earth"
439,439,Mercury_SC_401170,401170,A,Mercury,Which best describes the energy conversion by a household toaster? (A) electrical to heat (B) heat to chemical (C) electrical to chemical (D) heat to mechanical,Which best describes the energy conversion by a household toaster? , electrical to heat , heat to chemical , electrical to chemical , heat to mechanical,,"### Which best describes the energy conversion by a household toaster?  (A)  electrical to heat  (B)  heat to chemical  (C)  electrical to chemical  (D)  heat to mechanical 
 ### ","
 ### (B)  heat to chemical  
 ### (D)  heat to mechanical 
 ### (D)  heat to mechanical 

 ### (D)  heat to mechanical 

 ### (D)"
440,440,Mercury_SC_413002,413002,A,Mercury,Seismometers measure quick changes that happen in the crust of our planet. Which of the following is a seismometer used to measure? (A) earthquake (B) erosion (C) flooding (D) weathering,Seismometers measure quick changes that happen in the crust of our planet. Which of the following is a seismometer used to measure? , earthquake , erosion , flooding , weathering,,"### Seismometers measure quick changes that happen in the crust of our planet. Which of the following is a seismometer used to measure?  (A)  earthquake  (B)  erosion  (C)  flooding  (D)  weathering 
 ### "," (B)  erosion 

 ### (B)  erosion 

 ### (B)  erosion 

 ### ("
441,441,Mercury_7103320,7103320,C,Mercury,High average daily temperature and heavy annual precipitation are found in a (A) desert. (B) grassland. (C) rainforest. (D) tundra.,High average daily temperature and heavy annual precipitation are found in a , desert. , grassland. , rainforest. , tundra.,,"### High average daily temperature and heavy annual precipitation are found in a  (A)  desert.  (B)  grassland.  (C)  rainforest.  (D)  tundra. 
 ### "," (D)  tundra. 

 ### (D)  tundra. 

 ### (D)  tundra. 

 ### (D)  tundra. 


"
442,442,Mercury_SC_413638,413638,A,Mercury,Which two things are produced when a plant breaks down sugar to release energy? (A) carbon dioxide and water (B) oxygen and carbon dioxide (C) carbon dioxide and food (D) oxygen and food,Which two things are produced when a plant breaks down sugar to release energy? , carbon dioxide and water , oxygen and carbon dioxide , carbon dioxide and food , oxygen and food,,"### Which two things are produced when a plant breaks down sugar to release energy?  (A)  carbon dioxide and water  (B)  oxygen and carbon dioxide  (C)  carbon dioxide and food  (D)  oxygen and food 
 ### ","



































"
